case_id,material_model,coupling_mode,inplane_divisions,thickness_divisions_per_layer,magnetic_potential_layer_A,w_center_mm,w_free_mid_mm,matlab_reference_mm,qian_present_reference_mm,qian_comsol_reference_mm,relative_error_matlab_pct,relative_error_qian_present_pct,relative_error_qian_comsol_pct,Vm_bottom_outer_A,Vm_bottom_inner_A,Vm_top_inner_A,Vm_top_outer_A,Hz_bottom_Apm,Hz_top_Apm,sigma_bottom_Pa,sigma_top_Pa,status
direct_magnetic_CFFF_U_Vf06,isotropic_reduced,volume_external_stress,20,1,200.0,0.1907455914150529,0.8109578424307147,0.1745857472,0.175,0.173,9.256107370861542,8.997480808601665,10.257567291938102,199.99966666666666,3.3333333322449796E-4,3.3333333345347984E-4,199.9996666666671,333333.3333333333,-333333.33333333314,-1.6489999999999998E7,1.648999999999999E7,completed
