mesh,mode,radius_m,curvature_1pm,load_case,w_center_mm,electric_span,magnetic_span,theta_span_K,center_node_id,center_coord_1,center_coord_2,center_coord_3,case_file,status
20,U,0.2,5,magneto,0.20618494343398,95.9323106398528,0.0377638530309079,0.640006733266142,641,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\20x20\Thermal_CFFF_U_Vf0.6_R0.2m-20x20-10layer.txt,completed_corrected_pyro
20,X,0.2,5,elastic,-1.4299939838503,275.807824392879,0.0949846445382844,1.90875772362549,641,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\20x20\Thermal_CFFF_X_Vf0.6_R0.2m-20x20-10layer.txt,completed_corrected_pyro
20,X,0.2,5,electro,-0.0506396934324226,23.620397582884,0.00813478876215542,0.163469014206685,641,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\20x20\Thermal_CFFF_X_Vf0.6_R0.2m-20x20-10layer.txt,completed_corrected_pyro
20,X,0.2,5,magneto,0.364338324708584,169.942104721332,0.0585275128775093,1.17611349400553,641,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\20x20\Thermal_CFFF_X_Vf0.6_R0.2m-20x20-10layer.txt,completed_corrected_pyro
30,U,1,1,elastic,-2.06935194044678,345.402931351391,0.135993146984968,2.30439613638941,1411,0.15,0.15,1,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R1m-30x30-10layer.txt,completed_corrected_pyro
30,U,1,1,electro,-0.0594237318246169,31.3600841396623,0.0123474036016079,0.209222992201765,1411,0.15,0.15,1,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R1m-30x30-10layer.txt,completed_corrected_pyro
30,U,1,1,magneto,0.198528766969857,104.770916353589,0.0412514451226211,0.698993169712036,1411,0.15,0.15,1,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R1m-30x30-10layer.txt,completed_corrected_pyro
30,X,1,1,elastic,-1.75905248471932,295.568972477293,0.101798041598303,2.04556896851599,1411,0.15,0.15,1,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R1m-30x30-10layer.txt,completed_corrected_pyro
30,X,1,1,electro,-0.0488588019006604,25.8801073240466,0.00891349869220523,0.179110838089724,1411,0.15,0.15,1,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R1m-30x30-10layer.txt,completed_corrected_pyro
30,X,1,1,magneto,0.351525311947237,186.200079551983,0.0641301113938195,1.28865200918009,1411,0.15,0.15,1,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R1m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.4,2.5,elastic,-1.96016404595863,346.560955799524,0.136439507897427,2.31209861850981,1411,0.15,0.375,0.4,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.4m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.4,2.5,electro,-0.0629531573489804,29.5953170041469,0.0116521112169839,0.197448010794912,1411,0.15,0.375,0.4,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.4m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.4,2.5,magneto,0.210320225972978,98.8750051974494,0.0389285425454001,0.6596541301057,1411,0.15,0.375,0.4,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.4m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.4,2.5,elastic,-1.66709368074891,296.43898313211,0.102095893057747,2.05157832606785,1411,0.15,0.375,0.4,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.4m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.4,2.5,electro,-0.0517016131644315,24.3649569824528,0.00839156917398971,0.168624212446806,1411,0.15,0.375,0.4,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.4m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.4,2.5,magneto,0.371978537971279,175.298999800129,0.0603749755853624,1.21320369271729,1411,0.15,0.375,0.4,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.4m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.3,3.33333333333333,elastic,-1.88188007841677,341.065673558604,0.134267662077415,2.27541609557544,1411,0.15,0.5,0.3,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.3m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.3,3.33333333333333,electro,-0.0629096245772438,29.1876966454254,0.0114911531100166,0.194727378760743,1411,0.15,0.5,0.3,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.3m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.3,3.33333333333333,magneto,0.210174787319197,97.5131861946997,0.0383907975480646,0.650564769566296,1411,0.15,0.5,0.3,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.3m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.3,3.33333333333333,elastic,-1.60068091781808,291.682323332265,0.100456081890646,2.01864829678158,1411,0.15,0.5,0.3,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.3m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.3,3.33333333333333,electro,-0.051638443482923,24.0197559035043,0.00827258829283276,0.166234565470436,1411,0.15,0.5,0.3,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.3m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.3,3.33333333333333,magneto,0.371524049909121,172.81537530923,0.0595189416723449,1.19601085608655,1411,0.15,0.5,0.3,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.3m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.2,5,elastic,-1.68102664477312,322.575961519778,0.126966434037558,2.15200751504009,1411,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.2m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.2,5,electro,-0.0617144754361697,28.7125845293164,0.0113027394650166,0.191554310830261,1411,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.2m-30x30-10layer.txt,completed_corrected_pyro
30,U,0.2,5,magneto,0.206181913125086,95.9258839552335,0.0377613263337683,0.639963865776935,1411,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_U_Vf0.6_R0.2m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.2,5,elastic,-1.42994342995179,275.8090303483,0.0949850566228669,1.90876604830136,1411,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.2m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.2,5,electro,-0.0506385422856487,23.618952335639,0.00813429117626586,0.163459013129711,1411,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.2m-30x30-10layer.txt,completed_corrected_pyro
30,X,0.2,5,magneto,0.36433004255931,169.931706580151,0.0585239328891394,1.1760415391129,1411,0.15,0.75,0.2,G:\fg-meet-workbench\cases\curvature_fg\30x30\Thermal_CFFF_X_Vf0.6_R0.2m-30x30-10layer.txt,completed_corrected_pyro
