time_s,w_center_zeta_0000_16_modes_mm,theta_span_zeta_0000_16_modes_K,theta_layer_01_zeta_0000_16_modes_K,theta_layer_02_zeta_0000_16_modes_K,theta_layer_03_zeta_0000_16_modes_K,theta_layer_04_zeta_0000_16_modes_K,theta_layer_05_zeta_0000_16_modes_K,theta_layer_06_zeta_0000_16_modes_K,theta_layer_07_zeta_0000_16_modes_K,theta_layer_08_zeta_0000_16_modes_K,theta_layer_09_zeta_0000_16_modes_K,theta_layer_10_zeta_0000_16_modes_K,w_center_zeta_0050_16_modes_mm,theta_span_zeta_0050_16_modes_K,theta_layer_01_zeta_0050_16_modes_K,theta_layer_02_zeta_0050_16_modes_K,theta_layer_03_zeta_0050_16_modes_K,theta_layer_04_zeta_0050_16_modes_K,theta_layer_05_zeta_0050_16_modes_K,theta_layer_06_zeta_0050_16_modes_K,theta_layer_07_zeta_0050_16_modes_K,theta_layer_08_zeta_0050_16_modes_K,theta_layer_09_zeta_0050_16_modes_K,theta_layer_10_zeta_0050_16_modes_K,w_center_zeta_0080_16_modes_mm,theta_span_zeta_0080_16_modes_K,theta_layer_01_zeta_0080_16_modes_K,theta_layer_02_zeta_0080_16_modes_K,theta_layer_03_zeta_0080_16_modes_K,theta_layer_04_zeta_0080_16_modes_K,theta_layer_05_zeta_0080_16_modes_K,theta_layer_06_zeta_0080_16_modes_K,theta_layer_07_zeta_0080_16_modes_K,theta_layer_08_zeta_0080_16_modes_K,theta_layer_09_zeta_0080_16_modes_K,theta_layer_10_zeta_0080_16_modes_K,w_center_zeta_0150_16_modes_mm,theta_span_zeta_0150_16_modes_K,theta_layer_01_zeta_0150_16_modes_K,theta_layer_02_zeta_0150_16_modes_K,theta_layer_03_zeta_0150_16_modes_K,theta_layer_04_zeta_0150_16_modes_K,theta_layer_05_zeta_0150_16_modes_K,theta_layer_06_zeta_0150_16_modes_K,theta_layer_07_zeta_0150_16_modes_K,theta_layer_08_zeta_0150_16_modes_K,theta_layer_09_zeta_0150_16_modes_K,theta_layer_10_zeta_0150_16_modes_K
0.01,-4.47307276513046,5.06000192207888,2.53000096103943,1.96777852525288,1.40555608946635,0.843333653679801,0.281111217893261,-0.281111217893281,-0.843333653679821,-1.40555608946637,-1.9677785252529,-2.53000096103945,-4.44228812706663,5.01678380969841,2.50839190484919,1.95097148154937,1.39355105824955,0.836130634949724,0.278710211649901,-0.278710211649922,-0.836130634949745,-1.39355105824957,-1.95097148154939,-2.50839190484922,-4.42384841523513,4.99094400695152,2.49547200347575,1.94092266937002,1.3863733352643,0.831824001158577,0.277274667052852,-0.277274667052873,-0.831824001158597,-1.38637333526432,-1.94092266937005,-2.49547200347577,-4.3810335138839,4.93141520864279,2.46570760432139,1.91777258113885,1.36983755795632,0.821902534773786,0.273967511591255,-0.273967511591276,-0.821902534773807,-1.36983755795634,-1.91777258113887,-2.4657076043214
0.0101,-4.47317893712042,5.04352118478183,2.52176059239091,1.96136934963737,1.40097810688383,0.840586864130293,0.280195621376757,-0.280195621376779,-0.840586864130314,-1.40097810688385,-1.96136934963739,-2.52176059239093,-4.44110914954583,4.99845405889708,2.49922702944853,1.94384324512663,1.38845946080473,0.833075676482833,0.277691892160938,-0.277691892160959,-0.833075676482854,-1.38845946080475,-1.94384324512665,-2.49922702944855,-4.42204047368041,4.97204626078013,2.48602313039005,1.93357354585892,1.3811239613278,0.828674376796675,0.276224792265552,-0.276224792265572,-0.828674376796695,-1.38112396132782,-1.93357354585894,-2.48602313039007,-4.37804914868727,4.91215266660614,2.45607633330306,1.91028159256904,1.36448685183503,0.818692111101012,0.272897370366997,-0.272897370367018,-0.818692111101034,-1.36448685183505,-1.91028159256907,-2.45607633330308
0.0102,-4.4718564362853,5.02140488226271,2.51070244113135,1.95276856532437,1.39483468951741,0.836900813710441,0.278966937903473,-0.278966937903494,-0.836900813710462,-1.39483468951743,-1.9527685653244,-2.51070244113136,-4.43850259419222,4.97478915614776,2.48739457807387,1.93464022739079,1.38188587670771,0.829131526024616,0.276377175341532,-0.276377175341553,-0.829131526024638,-1.38188587670772,-1.93464022739081,-2.48739457807389,-4.41879517922747,4.9480086205933,2.47400431029664,1.92422557467516,1.37444683905368,0.824668103432208,0.274889367810728,-0.27488936781075,-0.824668103432226,-1.37444683905371,-1.92422557467518,-2.47400431029666,-4.37359023572456,4.8881966841168,2.44409834205839,1.90096537715652,1.35783241225465,0.814699447352789,0.271566482450924,-0.271566482450944,-0.81469944735281,-1.35783241225468,-1.90096537715654,-2.44409834205841
0.0103,-4.46775310811361,4.98729527175691,2.49364763587845,1.93950371679434,1.38535979771024,0.831215878626141,0.27707195954204,-0.27707195954206,-0.831215878626162,-1.38535979771026,-1.93950371679436,-2.49364763587846,-4.43353451944046,4.94209424784055,2.47104712392027,1.92192554082687,1.37280395773348,0.823682374640082,0.274560791546687,-0.274560791546708,-0.823682374640102,-1.3728039577335,-1.92192554082689,-2.47104712392028,-4.41334453668816,4.91617176900369,2.45808588450184,1.91184457683475,1.36560326916768,0.819361961500602,0.273120653833527,-0.273120653833548,-0.819361961500624,-1.3656032691677,-1.91184457683477,-2.45808588450185,-4.36713436341747,4.85834952407652,2.42917476203825,1.88935814825196,1.34954153446569,0.809724920679407,0.269908306893129,-0.269908306893149,-0.809724920679427,-1.34954153446571,-1.88935814825199,-2.42917476203827
0.0104,-4.46065349499689,4.94109465858744,2.47054732929371,1.92153681167288,1.37252629405206,0.82351577643123,0.274505258810403,-0.274505258810424,-0.823515776431248,-1.37252629405208,-1.9215368116729,-2.47054732929373,-4.42590937319543,4.90038717875342,2.4501935893767,1.90570612507076,1.36121866076483,0.816731196458892,0.272243732152958,-0.272243732152978,-0.816731196458912,-1.36121866076485,-1.90570612507078,-2.45019358937672,-4.40537180830632,4.87661171042969,2.43830585521484,1.89646010961153,1.35461436400823,0.812768618404937,0.270922872801639,-0.27092287280166,-0.812768618404957,-1.35461436400826,-1.89646010961156,-2.43830585521486,-4.35835920251567,4.82279307618919,2.41139653809459,1.87553064074023,1.33966474338588,0.80379884603152,0.267932948677167,-0.267932948677187,-0.803798846031543,-1.3396647433859,-1.87553064074025,-2.41139653809461
0.0105,-4.45113055120922,4.88881380061236,2.44440690030617,1.90120536690479,1.35800383350342,0.814802300102048,0.271600766700676,-0.271600766700696,-0.81480230010207,-1.35800383350344,-1.90120536690482,-2.44440690030619,-4.41577297123297,4.85333356613964,2.42666678306981,1.88740749794318,1.34814821281656,0.808888927689929,0.269629642563303,-0.269629642563323,-0.808888927689949,-1.34814821281657,-1.88740749794319,-2.42666678306983,-4.39487395216874,4.83211236753959,2.41605618376978,1.87915480959872,1.34225343542765,0.805352061256588,0.268450687085522,-0.268450687085543,-0.805352061256608,-1.34225343542768,-1.87915480959874,-2.4160561837698,-4.34708741950737,4.78310960716329,2.39155480358164,1.86009818056349,1.32864155754535,0.797184934527205,0.265728311509061,-0.265728311509082,-0.797184934527226,-1.32864155754537,-1.86009818056351,-2.39155480358166
0.0106,-4.43930670974515,4.83644427461569,2.41822213730783,1.88083944012831,1.34345674294879,0.806074045769271,0.268691348589749,-0.26869134858977,-0.806074045769291,-1.34345674294881,-1.88083944012833,-2.41822213730785,-4.40303248619704,4.80485171219173,2.40242585609585,1.86855344363011,1.33468103116436,0.80080861869861,0.266936206232863,-0.266936206232884,-0.800808618698631,-1.33468103116438,-1.86855344363013,-2.40242585609587,-4.38168853451799,4.78578021623166,2.39289010811582,1.86113675075674,1.32938339339767,0.797630036038599,0.265876678679526,-0.265876678679546,-0.797630036038618,-1.32938339339769,-1.86113675075676,-2.39289010811584,-4.33308664217062,4.74122732549988,2.37061366274993,1.84381062658328,1.31700759041663,0.790204554249971,0.263401518083317,-0.263401518083337,-0.790204554249991,-1.31700759041665,-1.8438106265833,-2.37061366274995
0.0107,-4.42420032887728,4.7852198426543,2.39260992132714,1.86091882769888,1.32922773407063,0.797536640442373,0.265845546814117,-0.265845546814137,-0.797536640442393,-1.32922773407065,-1.8609188276989,-2.39260992132716,-4.38701118639932,4.75646061569558,2.37823030784778,1.84973468388161,1.32123905991543,0.792743435949252,0.264247811983078,-0.264247811983098,-0.792743435949272,-1.32123905991545,-1.84973468388162,-2.3782303078478,-4.36525869292373,4.7391548188025,2.36957740940124,1.84300465175652,1.31643189411179,0.789859136467074,0.263286378822351,-0.263286378822371,-0.789859136467093,-1.31643189411182,-1.84300465175654,-2.36957740940126,-4.31597507950943,4.69853463333011,2.34926731666505,1.8272079129617,1.30514850925835,0.783089105555007,0.261029701851662,-0.261029701851682,-0.783089105555028,-1.30514850925837,-1.82720791296171,-2.34926731666507
0.0108,-4.40444335906601,4.7335493559278,2.36677467796389,1.84082474952746,1.31487482109104,0.788924892654623,0.262974964218201,-0.262974964218221,-0.788924892654643,-1.31487482109106,-1.84082474952749,-2.36677467796391,-4.36685051098739,4.70820093478294,2.35410046739146,1.83096703019335,1.30783359299525,0.784700155797144,0.261566718599042,-0.261566718599062,-0.784700155797166,-1.30783359299527,-1.83096703019337,-2.35410046739148,-4.34491701124237,4.69276795855786,2.34638397927892,1.82496531721693,1.30354665515495,0.782127993092964,0.260709331030982,-0.260709331031002,-0.782127993092983,-1.30354665515496,-1.82496531721695,-2.34638397927894,-4.29534816778305,4.65599580020413,2.32799790010206,1.81066503341271,1.29333216672336,0.775999300034013,0.258666433344664,-0.258666433344684,-0.775999300034032,-1.29333216672338,-1.81066503341273,-2.32799790010208
0.0109,-4.37952635252349,4.68256058733842,2.3412802936692,1.82099578396493,1.30071127426066,0.780426764556394,0.260142254852124,-0.260142254852145,-0.780426764556413,-1.30071127426068,-1.82099578396495,-2.34128029366922,-4.34218229659596,4.66142595994144,2.3307129799707,1.81277676219944,1.29484054442817,0.776904326656897,0.258968108885626,-0.258968108885645,-0.776904326656915,-1.29484054442819,-1.81277676219946,-2.33071297997073,-4.32035058351174,4.64796442211787,2.32398221105892,1.8075417197125,1.29110122836607,0.774660737019636,0.258220245673205,-0.258220245673225,-0.774660737019655,-1.29110122836608,-1.80754171971252,-2.32398221105895,-4.27097699075307,4.61477288996738,2.30738644498368,1.79463390165396,1.28188135832426,0.769128814994552,0.256376271664844,-0.256376271664863,-0.769128814994571,-1.28188135832428,-1.79463390165398,-2.3073864449837
0.011,-4.35008708107266,4.6377315730846,2.31886578654229,1.80356227842177,1.28825877030126,0.772955262180753,0.257651754060245,-0.257651754060264,-0.772955262180773,-1.28825877030128,-1.80356227842179,-2.31886578654231,-4.3132730359206,4.61947019302383,2.3097350965119,1.79646063062037,1.28318616472883,0.769911698837295,0.256637232945758,-0.256637232945778,-0.769911698837314,-1.28318616472885,-1.79646063062038,-2.30973509651192,-4.29169732047837,4.60726207285426,2.30363103642712,1.79171302833221,1.27979502023729,0.767877012142366,0.255959004047449,-0.255959004047469,-0.767877012142385,-1.27979502023731,-1.79171302833222,-2.30363103642714,-4.24284811320258,4.57625183430742,2.2881259171537,1.77965349111954,1.27118106508538,0.762708639051226,0.254236213017068,-0.254236213017088,-0.762708639051246,-1.2711810650854,-1.77965349111956,-2.28812591715372
0.0111,-4.3168851773206,4.60393497144141,2.30196748572069,1.79041915556053,1.27887082540038,0.767322495240223,0.255774165080068,-0.255774165080088,-0.767322495240244,-1.2788708254004,-1.79041915556056,-2.30196748572072,-4.28047123882743,4.58490535793756,2.29245267896877,1.78301875030904,1.27358482164932,0.764150892989582,0.254716964329855,-0.254716964329874,-0.764150892989601,-1.27358482164933,-1.78301875030906,-2.29245267896879,-4.25916608069521,4.57242383678244,2.28621191839121,1.77816482541538,1.27011773243955,0.76207063946373,0.254023546487904,-0.254023546487923,-0.76207063946375,-1.27011773243957,-1.7781648254154,-2.28621191839123,-4.21100775251082,4.54118868805722,2.2705943440286,1.76601782313335,1.26144130223811,0.756864781342861,0.252288260447614,-0.252288260447633,-0.756864781342881,-1.26144130223813,-1.76601782313338,-2.27059434402862
