time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0071,-3.78116035956466,4.22777267787807,2.11388633893903,1.6441338191748,1.17438129941057,0.704628779646336,0.234876259882106,-0.234876259882124,-0.704628779646354,-1.17438129941059,-1.64413381917482,-2.11388633893905
0.0072,-3.8389810782804,4.28101179655424,2.14050589827711,1.66483792088219,1.18916994348728,0.713501966092363,0.237833988697449,-0.237833988697466,-0.713501966092381,-1.1891699434873,-1.66483792088221,-2.14050589827713
0.0073,-3.89538990865189,4.32734642776237,2.16367321388118,1.6828569441298,1.20204067437843,0.721224404627052,0.240408134875679,-0.240408134875696,-0.721224404627071,-1.20204067437844,-1.68285694412982,-2.1636732138812
0.0074,-3.95011409524186,4.36860487977456,2.18430243988727,1.69890189769009,1.21350135549292,0.72810081329575,0.242700271098577,-0.242700271098595,-0.728100813295768,-1.21350135549294,-1.69890189769011,-2.18430243988729
0.0075,-4.00288730542745,4.40710271851755,2.20355135925877,1.71387327942348,1.2241951995882,0.734517119752914,0.244839039917632,-0.244839039917651,-0.734517119752934,-1.22419519958822,-1.7138732794235,-2.20355135925879
0.0076,-4.05344065361333,4.44495976487224,2.22247988243611,1.72859546411697,1.23471104579784,0.740826627478696,0.24694220915956,-0.246942209159578,-0.740826627478714,-1.23471104579785,-1.72859546411699,-2.22247988243613
0.0077,-4.10149408982364,4.48351718518279,2.24175859259138,1.74359001645996,1.24542144032854,0.747252864197121,0.2490842880657,-0.24908428806572,-0.74725286419714,-1.24542144032856,-1.74359001645998,-2.2417585925914
0.0078,-4.146754690405,4.52303486566952,2.26151743283475,1.75895800331592,1.25639857379708,0.753839144278243,0.251279714759408,-0.251279714759427,-0.753839144278261,-1.2563985737971,-1.75895800331593,-2.26151743283477
0.0079,-4.18892583973572,4.56275651762129,2.28137825881063,1.77440531240827,1.2674323660059,0.760459419603538,0.253486473201174,-0.253486473201193,-0.76045941960356,-1.26743236600592,-1.77440531240829,-2.28137825881066
0.008,-4.22772734429146,4.60131030348208,2.30065515174103,1.78939845135412,1.27814175096723,0.766885050580335,0.255628350193438,-0.255628350193457,-0.766885050580354,-1.27814175096725,-1.78939845135415,-2.30065515174105
0.0081,-4.26292256193598,4.63730477005448,2.31865238502723,1.80339629946562,1.28814021390401,0.772884128342402,0.257628042780794,-0.257628042780814,-0.772884128342421,-1.28814021390403,-1.80339629946563,-2.31865238502725
0.0082,-4.29434600710017,4.66991804761254,2.33495902380626,1.8160792407382,1.29719945767014,0.778319674602079,0.259439891534019,-0.25943989153404,-0.778319674602098,-1.29719945767016,-1.81607924073822,-2.33495902380628
0.0083,-4.3219244614508,4.69928208045392,2.34964104022695,1.82749858684318,1.30535613345941,0.783213680075643,0.261071226691874,-0.261071226691895,-0.783213680075662,-1.30535613345943,-1.8274985868432,-2.34964104022697
0.0084,-4.34568646779057,4.72653137649029,2.36326568824514,1.83809553530177,1.31292538235841,0.787755229415039,0.262585076471673,-0.262585076471693,-0.787755229415059,-1.31292538235843,-1.83809553530179,-2.36326568824516
0.0085,-4.36575852395218,4.75349522519969,2.37674761259984,1.84858147646653,1.32041534033324,0.792249204199938,0.264083068066639,-0.26408306806666,-0.792249204199958,-1.32041534033326,-1.84858147646655,-2.37674761259985
0.0086,-4.38235011149578,4.78212816498256,2.39106408249127,1.85971650860431,1.32836893471736,0.797021360830416,0.265673786943465,-0.265673786943485,-0.797021360830436,-1.32836893471739,-1.85971650860433,-2.39106408249129
0.0087,-4.39573258093525,4.81385854395303,2.40692927197651,1.87205610042617,1.33718292887583,0.802309757325493,0.267436585775158,-0.267436585775178,-0.802309757325514,-1.33718292887585,-1.87205610042619,-2.40692927197652
0.0088,-4.40621791386279,4.84906229809891,2.42453114904944,1.88574644926067,1.34696174947191,0.808177049683142,0.269392349894374,-0.269392349894394,-0.808177049683162,-1.34696174947193,-1.88574644926069,-2.42453114904946
