case_id,inplane_divisions,thickness_divisions_per_layer,target_w_mm,calibrated_pressure_Pa,electric_span_zero_temperature_V,magnetic_span_zero_temperature_A,electric_span_thermo_corrected_V,magnetic_span_thermo_corrected_A,matlab_legacy_thermal_electric_V,matlab_legacy_thermal_magnetic_A,legacy_electric_relative_error_pct,legacy_magnetic_relative_error_pct,probe_abs_w_mm,e31,e32,g_effective,k33,r33,determinant,status,evidence_tier
inverse_CFFF_U_Vf06,15,5,0.5,3318.9336332318267,71.51516414854807,0.05528262158420937,81.45166218736792,0.032069963482373086,164.646372436052,0.170392625117427,50.52933084268017,81.17878431635647,2.259761968393698,-9.87159042714329,-9.87159042714329,8.136078506634354E-9,1.755E-8,7.536E-5,6.128268737599648E-13,completed_nonisomorphic_3d_constitutive_postprocess,B
inverse_CFFF_U_Vf06,15,5,1.0,6637.867266463653,143.03032829709613,0.11056524316841874,162.90332437473583,0.06413992696474617,329.292744872103,0.340785250234854,50.52933084268002,81.17878431635647,2.259761968393698,-9.87159042714329,-9.87159042714329,8.136078506634354E-9,1.755E-8,7.536E-5,6.128268737599648E-13,completed_nonisomorphic_3d_constitutive_postprocess,B
inverse_CFFF_U_Vf06,15,5,2.0,13275.734532927307,286.06065659419227,0.2211304863368375,325.80664874947166,0.12827985392949234,658.585489744207,0.681570500469709,50.529330842680096,81.1787843163565,2.259761968393698,-9.87159042714329,-9.87159042714329,8.136078506634354E-9,1.755E-8,7.536E-5,6.128268737599648E-13,completed_nonisomorphic_3d_constitutive_postprocess,B
