mesh_inplane,thickness_divisions_per_layer,target_w_mm,comsol_zero_e_V,matlab_zero_e_V,zero_e_error_pct,comsol_zero_m_A,matlab_zero_m_A,zero_m_error_pct,comsol_corrected_e_V,matlab_corrected_e_V,corrected_e_error_pct,comsol_corrected_m_A,matlab_corrected_m_A,corrected_m_error_pct,matlab_legacy_e_V,matlab_legacy_m_A,legacy_e_inflation_vs_corrected,legacy_m_inflation_vs_corrected,status,evidence_tier
10,1,0.5,72.14142546083303,68.9062639956534,4.695017952770888,0.055766733835814736,0.05326589070453365,4.695017952770721,82.16493783256253,78.4802748394657,4.695017952770873,0.032350801506791024,0.030900039122573032,4.695017952770759,164.64637243377632,0.17039262511507253,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
10,1,1.0,144.28285092166607,137.8125279913068,4.695017952770888,0.11153346767162947,0.1065317814090673,4.695017952770721,164.32987566512506,156.9605496789314,4.695017952770873,0.06470160301358205,0.061800078245146065,4.695017952770759,329.29274486755264,0.34078525023014505,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
10,1,2.0,288.56570184333214,275.6250559826136,4.695017952770888,0.22306693534325894,0.2130635628181346,4.695017952770721,328.6597513302501,313.9210993578628,4.695017952770873,0.1294032060271641,0.12360015649029213,4.695017952770759,658.5854897351053,0.6815705004602901,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
15,5,0.5,71.51516414854807,68.9062639956534,3.7861581830343196,0.05528262158420937,0.05326589070453365,3.7861581830341406,81.45166218736792,78.4802748394657,3.7861581830342788,0.032069963482373086,0.030900039122573032,3.786158183034153,164.64637243377632,0.17039262511507253,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
15,5,1.0,143.03032829709613,137.8125279913068,3.7861581830343196,0.11056524316841874,0.1065317814090673,3.7861581830341406,162.90332437473583,156.9605496789314,3.7861581830342788,0.06413992696474617,0.061800078245146065,3.786158183034153,329.29274486755264,0.34078525023014505,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
15,5,2.0,286.06065659419227,275.6250559826136,3.7861581830343196,0.2211304863368375,0.2130635628181346,3.7861581830341406,325.80664874947166,313.9210993578628,3.7861581830342788,0.12827985392949234,0.12360015649029213,3.786158183034153,658.5854897351053,0.6815705004602901,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
20,5,0.5,71.29415727195605,68.9062639956534,3.4654226449619676,0.05511177894304917,0.05326589070453365,3.4654226449618095,81.1999480555809,78.4802748394657,3.465422644961939,0.03197085607562874,0.030900039122573032,3.4654226449618153,164.64637243377632,0.17039262511507253,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
20,5,1.0,142.5883145439121,137.8125279913068,3.4654226449619676,0.11022355788609833,0.1065317814090673,3.4654226449618095,162.3998961111618,156.9605496789314,3.465422644961939,0.06394171215125748,0.061800078245146065,3.4654226449618153,329.29274486755264,0.34078525023014505,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
20,5,2.0,285.1766290878242,275.6250559826136,3.4654226449619676,0.22044711577219667,0.2130635628181346,3.4654226449618095,324.7997922223236,313.9210993578628,3.465422644961939,0.12788342430251495,0.12360015649029213,3.4654226449618153,658.5854897351053,0.6815705004602901,2.097933178375924,5.51431745568884,completed_corrected_crosscheck,exploratory_nonindependent_constitutive_postprocess
