case_id,material_model,coupling_mode,inplane_divisions,thickness_divisions_per_layer,magnetic_potential_layer_A,w_center_mm,w_free_mid_mm,matlab_reference_mm,qian_present_reference_mm,qian_comsol_reference_mm,relative_error_matlab_pct,relative_error_qian_present_pct,relative_error_qian_comsol_pct,Vm_bottom_outer_A,Vm_bottom_inner_A,Vm_top_inner_A,Vm_top_outer_A,Hz_bottom_Apm,Hz_top_Apm,sigma_bottom_Pa,sigma_top_Pa,status
direct_magnetic_CFFF_U_Vf06,isotropic_reduced,volume_external_stress,20,10,524.2018314033093,0.4999999999980405,2.125630792867881,0.1745857472,0.175,0.173,186.39222159713646,185.71428571316602,189.01734103932978,524.2009577335907,8.736697187377726E-4,8.736697189729733E-4,524.2009577335909,873669.7190055165,-873669.7190055217,-4.32204409992029E7,4.322044099920316E7,completed
