time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0088,-4.45628378883638,4.88326997418694,2.44163498709347,1.89904943440603,1.3564638817186,0.813878329031157,0.27129277634372,-0.271292776343718,-0.813878329031156,-1.3564638817186,-1.89904943440603,-2.44163498709347
0.0089,-4.46463369021561,4.91579477320632,2.45789738660316,1.91169796735802,1.36549854811287,0.819299128867721,0.273099709622574,-0.273099709622573,-0.81929912886772,-1.36549854811287,-1.91169796735801,-2.45789738660316
0.009,-4.47028698769672,4.94954497278581,2.4747724863929,1.92482304497226,1.37487360355161,0.824924162130968,0.274974720710323,-0.274974720710322,-0.824924162130967,-1.37487360355161,-1.92482304497226,-2.4747724863929
0.0091,-4.47377285844317,4.98254601706978,2.49127300853489,1.93765678441602,1.38404056029716,0.830424336178296,0.276808112059432,-0.276808112059432,-0.830424336178295,-1.38404056029716,-1.93765678441602,-2.49127300853489
0.0092,-4.47556874772786,5.01683524983398,2.50841762491699,1.95099148604655,1.39356534717611,0.836139208305663,0.278713069435222,-0.278713069435221,-0.836139208305662,-1.3935653471761,-1.95099148604655,-2.50841762491699
0.0093,-4.47629617378333,5.05427918557234,2.52713959278617,1.96555301661146,1.40396644043676,0.842379864262056,0.280793288087352,-0.280793288087351,-0.842379864262055,-1.40396644043676,-1.96555301661146,-2.52713959278617
0.0094,-4.47628454323469,5.08982989425551,2.54491494712776,1.97937829221048,1.4138416372932,0.84830498237592,0.28276832745864,-0.282768327458639,-0.848304982375919,-1.4138416372932,-1.97937829221048,-2.54491494712776
0.0095,-4.47559419771044,5.11649667861641,2.5582483393082,1.98974870835082,1.42124907739344,0.852749446436067,0.28424981547869,-0.284249815478689,-0.852749446436066,-1.42124907739344,-1.98974870835082,-2.5582483393082
0.0096,-4.47431999553129,5.12867636394044,2.56433818197022,1.9944852526435,1.42463232331679,0.854779393990074,0.284926464663358,-0.284926464663357,-0.854779393990072,-1.42463232331679,-1.9944852526435,-2.56433818197022
0.0097,-4.47266734822865,5.12637715920303,2.56318857960151,1.99359111746784,1.42399365533417,0.854396193200505,0.284798731066835,-0.284798731066834,-0.854396193200504,-1.42399365533417,-1.99359111746784,-2.56318857960151
0.0098,-4.47121309422786,5.1166276991183,2.55831384955915,1.98979966076823,1.42128547197731,0.852771283186385,0.284257094395462,-0.284257094395461,-0.852771283186384,-1.42128547197731,-1.98979966076823,-2.55831384955915
0.0099,-4.4703387726855,5.10030913481498,2.55015456740749,1.98345355242805,1.41675253744861,0.850051522469164,0.283350507489722,-0.283350507489721,-0.850051522469163,-1.41675253744861,-1.98345355242805,-2.55015456740749
0.01,-4.46966671670139,5.07731028014165,2.53865514007083,1.97450955338842,1.41036396670601,0.846218380023609,0.282072793341203,-0.282072793341202,-0.846218380023608,-1.41036396670601,-1.97450955338842,-2.53865514007083
0.0101,-4.46840308223885,5.05261258820852,2.52630629410426,1.96490489541443,1.40350349672459,0.842102098034754,0.280700699344919,-0.280700699344917,-0.842102098034753,-1.40350349672459,-1.96490489541443,-2.52630629410426
0.0102,-4.46595233277994,5.02500166567802,2.51250083283901,1.95416731443034,1.39583379602167,0.837500277613003,0.279166759204335,-0.279166759204334,-0.837500277613003,-1.39583379602167,-1.95416731443034,-2.51250083283901
0.0103,-4.46244224865123,4.99165415721345,2.49582707860672,1.94119883891634,1.38657059922596,0.831942359535575,0.277314119845192,-0.277314119845191,-0.831942359535574,-1.38657059922596,-1.94119883891634,-2.49582707860672
0.0104,-4.45777719160118,4.95593679642341,2.47796839821171,1.92730875416466,1.37664911011762,0.82598946607057,0.275329822023523,-0.275329822023522,-0.825989466070569,-1.37664911011761,-1.92730875416466,-2.47796839821171
0.0105,-4.45102129179941,4.92066805201781,2.4603340260089,1.91359313134026,1.36685223667161,0.820111342002969,0.273370447334323,-0.273370447334322,-0.820111342002967,-1.36685223667161,-1.91359313134026,-2.4603340260089
0.0106,-4.44123452152329,4.88410942753307,2.44205471376653,1.89937588848508,1.35669706320363,0.814018237922178,0.271339412640726,-0.271339412640725,-0.814018237922177,-1.35669706320363,-1.89937588848508,-2.44205471376653
0.0107,-4.42775151839373,4.84104734025914,2.42052367012957,1.88262952121189,1.34473537229421,0.806841223376525,0.268947074458842,-0.268947074458841,-0.806841223376524,-1.34473537229421,-1.88262952121189,-2.42052367012957
0.0108,-4.4100791946563,4.78865436738556,2.39432718369278,1.86225447620549,1.33018176871821,0.798109061230927,0.266036353743643,-0.266036353743642,-0.798109061230926,-1.33018176871821,-1.86225447620549,-2.39432718369278
0.0109,-4.38807576676506,4.73109153880132,2.36554576940066,1.83986893175607,1.31419209411148,0.788515256466887,0.262838418822296,-0.262838418822295,-0.788515256466886,-1.31419209411148,-1.83986893175607,-2.36554576940066
0.011,-4.36189216210822,4.67564259692245,2.33782129846123,1.81830545435873,1.29878961025624,0.779273766153743,0.259757922051248,-0.259757922051247,-0.779273766153741,-1.29878961025624,-1.81830545435873,-2.33782129846122
0.0111,-4.33162705707864,4.62713330212628,2.31356665106314,1.79944072860466,1.28531480614619,0.771188883687713,0.257062961229238,-0.257062961229237,-0.771188883687712,-1.28531480614619,-1.79944072860466,-2.31356665106314
0.0112,-4.29702506003223,4.58478920153692,2.29239460076846,1.78297357837547,1.27355255598248,0.764131533589487,0.254710511196496,-0.254710511196495,-0.764131533589485,-1.27355255598248,-1.78297357837547,-2.29239460076846
0.0113,-4.25754238253925,4.54750154730402,2.27375077365201,1.76847282395156,1.26319487425112,0.757916924550671,0.252638974850224,-0.252638974850223,-0.75791692455067,-1.26319487425112,-1.76847282395156,-2.27375077365201
0.0114,-4.21298400040815,4.51586703199401,2.25793351599701,1.75617051244212,1.25440750888723,0.752644505332336,0.250881501777446,-0.250881501777445,-0.752644505332335,-1.25440750888723,-1.75617051244212,-2.25793351599701
0.0115,-4.16395882627642,4.48856314761154,2.24428157380577,1.74555233518226,1.24682309655876,0.748093857935256,0.249364619311753,-0.249364619311752,-0.748093857935255,-1.24682309655876,-1.74555233518226,-2.24428157380577
0.0116,-4.11145903058867,4.46238064426672,2.23119032213336,1.73537025054817,1.23955017896298,0.743730107377787,0.247910035792596,-0.247910035792595,-0.743730107377785,-1.23955017896298,-1.73537025054817,-2.23119032213336
0.0117,-4.05592228122478,4.43627890605382,2.21813945302691,1.72521957457649,1.23229969612606,0.739379817675637,0.246459939225213,-0.246459939225212,-0.739379817675636,-1.23229969612606,-1.72521957457649,-2.21813945302691
0.0118,-3.99718434840892,4.41101826513498,2.20550913256749,1.71539599199694,1.22528285142638,0.73516971085583,0.245056570285277,-0.245056570285276,-0.73516971085583,-1.22528285142638,-1.71539599199694,-2.20550913256749
0.0119,-3.93547878920958,4.37937734685044,2.18968867342522,1.70309119044184,1.21649370745846,0.729896224475074,0.243298741491692,-0.243298741491691,-0.729896224475073,-1.21649370745845,-1.70309119044184,-2.18968867342522
0.012,-3.87164791181417,4.33519685773825,2.16759842886913,1.68590988912043,1.20422134937174,0.722532809623043,0.240844269874348,-0.240844269874347,-0.722532809623042,-1.20422134937174,-1.68590988912043,-2.16759842886913
0.0121,-3.80674813781698,4.28336328181203,2.14168164090601,1.66575238737134,1.18982313383667,0.713893880302005,0.237964626767335,-0.237964626767334,-0.713893880302004,-1.18982313383667,-1.66575238737134,-2.14168164090601
0.0122,-3.74189113480729,4.22953353596108,2.11476676798054,1.6448185973182,1.17487042665586,0.704922255993514,0.234974085331172,-0.234974085331171,-0.704922255993513,-1.17487042665585,-1.6448185973182,-2.11476676798054
0.0123,-3.67799724812089,4.17595875276161,2.0879793763808,1.62398395940729,1.15998854243378,0.695993125460269,0.231997708486757,-0.231997708486756,-0.695993125460268,-1.15998854243378,-1.62398395940729,-2.0879793763808
0.0124,-3.61532377765731,4.1224358607623,2.06121793038115,1.60316950140756,1.14512107243397,0.687072643460384,0.229024214486795,-0.229024214486794,-0.687072643460383,-1.14512107243397,-1.60316950140756,-2.06121793038115
0.0125,-3.55345068415284,4.06411154679433,2.03205577339717,1.58048782375335,1.12891987410954,0.677351924465723,0.225783974821908,-0.225783974821907,-0.677351924465722,-1.12891987410954,-1.58048782375335,-2.03205577339717
0.0126,-3.4922037347157,3.99845721198804,1.99922860599402,1.55495558243979,1.11068255888557,0.666409535331341,0.222136511777114,-0.222136511777113,-0.66640953533134,-1.11068255888557,-1.55495558243979,-1.99922860599402
0.0127,-3.43189662499004,3.92808165586712,1.96404082793356,1.52758731061499,1.09113379329642,0.654680275977853,0.218226758659285,-0.218226758659284,-0.654680275977853,-1.09113379329642,-1.52758731061499,-1.96404082793356
0.0128,-3.37298530383185,3.85153582584613,1.92576791292307,1.49781948782905,1.06987106273504,0.641922637641022,0.213974212547008,-0.213974212547007,-0.641922637641022,-1.06987106273504,-1.49781948782905,-1.92576791292307
