time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0162,-0.039543525179859,0.112856505655784,-0.0694993519726957,-0.0514184914923667,-0.033395789687251,-0.0166230756758436,-0.00179992248716889,0.0108415447929213,0.0213928685264078,0.0301087658158899,0.0373316076789466,0.0433571536830884
0.0163,-0.0502314597586374,0.0867647311229478,-0.0534533051965728,-0.0395542131007012,-0.0256991860762611,-0.0128045815288129,-0.00140837636683157,0.00831084937335128,0.0164233179641407,0.0231247779270935,0.0286783625112292,0.033311425926375
0.0164,-0.0641783192072553,0.0514288182151116,-0.0317276603663351,-0.0234922999945753,-0.015281757203999,-0.00763933786694612,-0.000884205366317959,0.00487754596638153,0.0096872260574734,0.013660702975597,0.0169537780754537,0.0197011578487765
0.0165,-0.0807032895525929,0.014236080929324,-0.00885169073499167,-0.00657704997436816,-0.00430722602213283,-0.00219284135731786,-0.000322691416422508,0.00127347233794476,0.00260659039072819,0.00370848448288274,0.00462201732411052,0.00538439019433233
0.0166,-0.0989896075511436,0.0203396545604121,0.0123959973855078,0.00912798448021802,0.00587430232254273,0.00284931947458293,0.000178278258693244,-0.00209770511696292,-0.00399605620199716,-0.00556315378695688,-0.00686119856733867,-0.00794365717490432
0.0167,-0.118910886912608,0.047165516186137,0.0288986936285642,0.021331635096002,0.0137932430625733,0.00678112538523185,0.000586700624019585,-0.00469383465800908,-0.00909978874753533,-0.0127381491476668,-0.0157525637447882,-0.0182668225575728
0.0168,-0.141150075528659,0.0725538520458357,0.0445588545603146,0.0329261489755976,0.0213344357961151,0.0105495227869961,0.00102037038594173,-0.00710446425111083,-0.013884700396572,-0.0194845340869232,-0.0241245356688331,-0.0279949974855212
0.0169,-0.166215306474345,0.108084052303064,0.0663670500310926,0.04903680181949,0.0317679955196109,0.0157014191734811,0.00150581096375051,-0.0105975923887423,-0.0206978455475764,-0.0290395986871854,-0.0359514856209066,-0.0417170022719718
0.017,-0.193676592893491,0.15257341897336,0.0936875562459625,0.0692240513207336,0.0448472011430766,0.0221673715982744,0.00212858264722144,-0.0149568493982921,-0.0292146169887347,-0.0409900632297957,-0.0507470835699631,-0.058885862727398
0.0171,-0.222785961267198,0.198061159841822,0.121641181647315,0.0898857934449326,0.0582422437373608,0.0288010803531763,0.00278791219522215,-0.0193917098598026,-0.0379007949182526,-0.0531875656613863,-0.0658541377920968,-0.0764199781945067
0.0172,-0.253085571292216,0.244505109665175,0.150118139430523,0.11091293216812,0.0718471861568454,0.0355015119560212,0.00338861061523736,-0.023991129094006,-0.0468392774111695,-0.0657093335184211,-0.0813447853127074,-0.0943869702346524
0.0173,-0.284888732458647,0.297931300958963,0.182915839143641,0.135143695144463,0.0875416114925409,0.0432540673702875,0.00412427288812854,-0.0292380679862881,-0.0570786003931373,-0.0800717826463553,-0.0991235765243359,-0.115015461815322
0.0174,-0.318736955294643,0.35482831654077,0.21784085648148,0.16094498147973,0.104251854183855,0.0515064428269033,0.00490391617175827,-0.034829623719722,-0.0679867843936192,-0.0953708537035359,-0.118060835353165,-0.136987460059289
0.0174999999999999,-0.354164457882943,0.408000398832697,0.25043251978244,0.185006834028971,0.119815835997906,0.0591655146545435,0.00557965190423235,-0.0401071324886191,-0.0782316694331365,-0.109717812957539,-0.135806459660668,-0.157567879050257
0.0175999999999999,-0.390200788460243,0.455465426983742,0.279535366579407,0.206496063037919,0.133719682668395,0.0660130506781612,0.00619335171293623,-0.0448078725491561,-0.0873668632249734,-0.122515066028581,-0.15163785854217,-0.175930060404335
0.0176999999999999,-0.426527154020365,0.499352209853434,0.30645508657703,0.226376917868877,0.14658745693485,0.0723566446759321,0.00677301995842551,-0.0491422001014897,-0.0958016181774078,-0.134336121122033,-0.16626463393732,-0.192897123276404
0.0177999999999999,-0.463672694922963,0.548276408153431,0.336448312257518,0.248522156699037,0.160913940136173,0.0794098221564674,0.00740073631413311,-0.0539922226427376,-0.105222309921647,-0.147531327318423,-0.182587138936764,-0.211828095895913
0.0178999999999999,-0.502530755553797,0.609911138353988,0.37424450240993,0.276432223791895,0.178974391574573,0.0883075334331105,0.00820360922649189,-0.0600904010067178,-0.117078889924818,-0.164143351001736,-0.203139240856713,-0.235666635944059
0.0179999999999999,-0.543224055407809,0.686819069716483,0.421477361287465,0.311334275293255,0.201589089550579,0.0994900967595361,0.00928515978177189,-0.0676212692876764,-0.131796886576592,-0.184797235451567,-0.228711579861373,-0.265341708429018
0.0180999999999999,-0.585094326419089,0.777748349317639,0.477276706927255,0.352551507920413,0.228276912939405,0.112660827113433,0.0105134904778471,-0.076574711464209,-0.149246639231698,-0.20926378059612,-0.258992004350112,-0.300471642390384
0.0181999999999999,-0.62800360562841,0.873653353645065,0.536109342282971,0.396002631089622,0.256402708633218,0.126529536593964,0.0117863758344502,-0.0860403917709433,-0.167673047995648,-0.235090367694772,-0.29095003756599,-0.337544011362094
0.0182999999999999,-0.672449503902142,0.971174776284059,0.596049584480562,0.440310509653953,0.285131908949856,0.14076324299895,0.0132115395005109,-0.0955368763905395,-0.186284216072555,-0.261229780936359,-0.32332754935319,-0.375125191803497
