x,y
0.0,-0.0
0.02,-0.01484
0.04,-0.06609999999999999
0.06,-0.15990000000000001
0.08,-0.2986
0.1,-0.48250000000000004
0.12000000000000001,-0.7107
0.14,-0.9824
0.16,-1.296
0.18000000000000002,-1.6520000000000001
0.2,-2.049
