x,y
0.0,-0.0
0.02,-0.01409
0.04,-0.06274
0.06,-0.1518
0.08,-0.2834
0.1,-0.45780000000000004
0.12000000000000001,-0.6744
0.14,-0.9321
0.16,-1.23
0.18000000000000002,-1.567
0.2,-1.944
