x,y
0.0,0.0
0.02,-0.014
0.04,-0.0624
0.06,-0.15100000000000002
0.08,-0.281
0.1,-0.455
0.12000000000000001,-0.669
0.14,-0.925
0.16,-1.22
0.18000000000000002,-1.55
0.2,-1.9300000000000002
