x,y
0.0,-0.0
0.02,-0.01401
0.04,-0.062360000000000006
0.06,-0.15080000000000002
0.08,-0.2814
0.1,-0.4545
0.12000000000000001,-0.6693
0.14,-0.9248999999999999
0.16,-1.22
0.18000000000000002,-1.555
0.2,-1.928
